Feature ID	Taxon	Confidence
e497b5553aa4a0b8ca5970f50dd2711e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	1.0
1ebcb4cca6973e0fe2fcdcd3fa4de283	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__; g__; s__	0.991484245366494
0b9f19a63471a4a797ca4e3f3c6ed4e4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999992372957887
067a344ea9751c3b030410d726cadf74	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri	0.999913624347713
7dabb4a0d002c28f339c4d23fac73692	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__; g__; s__	0.9999999999737099
c302fd9684555679c2822699f2103f6e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__	0.7491030210600097
7ac45e14f8f3783e862e27de279fa44e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__	0.8861358380063101
b2398c1c15811ad8bf46ae5254a2c964	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__; s__	0.9999999833643757
5f88a7054cc96309cd81c17516e0e19d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999766788652978
188e50ce40567f8bd0e2f5041f0fb051	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999999994330887
3571fe7d46d5e526506e7a21331bbb24	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__manihotivorans	0.9802810280538603
005dc9c80748ebe41360e4ed91c19baa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9915508315683136
88e2d8331e8f6fd171a256bfffa66bf1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__; s__	0.7148665377214342
c4b962cf4c80396e41e7dd3906a24524	k__Bacteria	0.9711238675725304
c228f0e98fd46d92cf3bbf192b62ca2e	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__ureolyticus	0.9999999458225673
a17af6a22e41288c50a7a1d611e53d34	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	0.9999964141090689
bfe060e05ab929e669d782d7d59d446f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinopolysporaceae; g__; s__	0.9999999981233714
b9072242edca7525f17dfaf07abbb08e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.994146867356423
83cd605349c479d69d7ca8652a406ef3	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens	0.9885617120081526
d63be0f3bfdb38be7c3c6e798c0128d0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9973756332419752
debb180f021ecb673089a6681118ff06	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.845837848632646
1ab3a8a7bee56a08ab16b6c56e0b1790	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999969592997688
dce0cef018fad201b65658ff6e1c1532	k__Bacteria	0.9375651118933677
e65f84894885d9a8707321da9df1d371	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__	0.9979577192386156
8d641e4d1d91d6aa8b5adc3344571361	Unassigned	0.8972807445464934
ad0c9f55d1160ece8567f868f0845db9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	1.0
72b58968c63d3f2f12ba6c2fc71527c3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__kroppenstedtii	0.999999486924015
8ed015bf50f573bb58081e24cf193ad1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.7329563981747004
8a8829a718712451fe0c796fca4315ab	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__parahaemolyticus	0.9999088414421887
1b83a9c6162c2a14e8c3b788e051fdd4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9999777386074777
4526c04c4124c8dcce39f36232a52ae7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__	0.8813523324801291
695eabe65f357d556569539bddd67064	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria	0.9997467082957665
798d3d4f54d417ddc248bed744b78f4a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__	0.896540824700365
f09ef1fd8937b67b23da49d689796192	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__acidocaldarius	0.910478264992137
c2b7a67f19735c7ad50c1b77f9098fff	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__	0.999999879350675
3614ac1c112cd1c3ae16ece44da28e18	k__Bacteria	0.859235786941965
483bedf4a8d0fec769dde4655f15d6cc	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__	0.9999999482772934
62be8441039217e1ffe046340d7786ef	k__Bacteria	0.9231437099190055
8ee4644d559998345be5117f4fb0b793	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__mexicana	0.997535669070233
a6a84c77a8836e448c388af0dc8f06e8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.8863247479001687
0b3ffa4c964b5b7e3dad4c3293b32a6d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	1.0
c369965ae525b4c6e96f9ca3b4e6bc83	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	0.712763025864621
073050b8301b6dfe413c55d84a27e0b2	k__Bacteria	0.7729066516667902
a4d2a8ffbf600fd6e1942ccb7729aac6	k__Bacteria	0.9475493548925764
c1591baca2bb9dd5b54e970722e32a39	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9991249353036865
0d54208b51542fac0f29b77a1fdbf7de	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.9999983291365911
ab339cb8186d968e6cea17697db865e0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.998966235574517
10152e201526eab533b68696f0b39030	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium; s__	0.7851171431553946
6ad7ca93b6b93caa7137e49163b2e5cd	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.9999999184752573
6a5a62bc04f3235ee3b2110569e5c72c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9757610734536917
0b2de60f4e036468164adf94a6c6ad1f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__adhaesivum	0.9992895183112439
665d2760d407e3562b7da631ebd1e8bc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__	0.7564914226674286
159090fdb4f092b6d153f66b3c30b1ac	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__infantis	0.7581129123534003
ebe9718731e4a76204873c355f54b032	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.988058323860975
9136e3d86696123bcf5d3f70044da7fc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__haemolyticus	0.722795755945712
15f48137d34effb2342cabf09f70c440	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.9587940876110062
d233c13630b7c411013ba5b57a95bb63	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Conchiformibius; s__	0.9999440219895586
c3501f2857324b563321e0857bc99025	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999999657351852
46ba2a29398432cb87ba375fa3d28a16	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__	0.9913959315722433
7823449beb1c6cd7b92b91f2eda9bf25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__pulmonis	0.9802066995128839
116b03946594409761141177a08d6890	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__	0.9527335704630514
2a549c1c03e5d6b09da84411bc69c28f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__colicanis	0.9998510581235174
9b89c06720d827e2432444e1c206fd27	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9994195867498874
2c461fc2992901a62cd295990bc2ab79	k__Bacteria	0.9115105419213676
38ba897a1dad9caa37155fd90d170c4f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Microlunatus; s__	0.8563177482682135
ac48977e57df056bd29d2ff0085ae2b8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus; s__jenensis	0.8802773599622055
d6cf310ff39f921c0cd3beb79997ec2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.999988693502557
7c78753ee5adc43c02c143cb763390e8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__intestinale	0.9999962301836834
b18a21078339bef826e10cf15cfd123c	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999619149
92ef24e1384f7f3f545cae76ee1ce6a3	k__Bacteria	0.9305255459950567
419765570903fa479e44dfa9c041b12a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Thermoanaerobacterium; s__	0.9368079717370946
44664f5a0e08edfc53f9207fdfed8810	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.9999999999579643
b8998dea598e3f241b9081afe57f9cfc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__gilardii	0.9523149244292577
bc803cd7f559a9415fbf8039204f413c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.99467939154062
c4d38414022e43484698c2cfa4f1c195	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__haemolyticus	0.8476159309773751
80ca17c51b8cec09a5bc9e0d52faf88d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Methyloversatilis; s__	0.9995467725841464
3f6ba4a3b1d38e344a3fe43f92469818	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae	0.9999885826853827
e69ed2ef98b4141afc36c215a5fd9302	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9999696936170421
86a779d53a192e91597b1042fb6f91a7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__34P16; f__; g__; s__	0.9999999493818179
f9bb63fb5e7bdce845dc6ceb1c151d03	k__Bacteria	0.9433603855004897
501e96aec78c537733041440e3fca408	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__	0.999997997460143
08ee026ddb11406e28c0ed903774f02e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Marinococcus; s__	0.9999999999991473
91fa316d7e212de6022ff7b0f9fe4cdd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__	0.7607118200788654
0f28f954a2cc1dfdd27b0291c4f3e0f3	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999741078
17abde89df894c83bad736ef39b77960	Unassigned	0.8105666135818719
37dfe1a61d462f8d143f68f61893e0fb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.9999979033076254
8aa43824ed316339d5c5cf596cf6a71a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.8390981185146165
47d0be6d6316379b2aabdcc6714be26b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.9990394156711002
de637e1624b7bf5bc2b8d58b3328000a	k__Bacteria	0.9732249792793656
86d90c63da9bec601c060ba5e51a42a6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999885659891087
f52e5b246b657c9ef9da6503b0fb4c5d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria	0.9997096526510862
0d128debe01f8a2782a86728771b6e97	Unassigned	0.861188375115882
54f7182798d970b3a08ff1c1b09d763a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__	0.866726247389253
9f0949e12867968256f39f0f2bd110ae	k__Bacteria	0.9445402368685938
4097b30f4c3e757d56b4aef1d04e0c7d	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__; s__	0.8750857374419841
abd41f26cac0b9eaa24d9b1739ea3451	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.9999466137817611
7acad8553e3191354fca255a2ac88f47	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9999999931867762
355683854b2070a8cf4e24d160b72a49	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9999844665313685
93f21b7d8baaafeb246040d993fefe58	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.8355165662301538
b71912ff34cc54df5f12678340d4a247	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Rarobacteraceae; g__Rarobacter; s__	0.9996974799547931
599fb2f326325d037a71221204afd104	k__Bacteria	0.9087621187370537
f05a923cbc5c5a80e14042ecdc3f060d	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Ureaplasma; s__	0.9999999999986358
da1f74b12e1d17bf94db71e6666c87a1	k__Bacteria	0.9223370026634505
99db4ea6947a56a96c13da4112dd425c	k__Bacteria	0.932052698121992
f28f3bf370b837ef3fe98703f41d6369	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.7074412258024889
01f7d653183f0090aa7bcd4fc140f7a2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__viridiflava	0.9901006758601056
2f28898a4f8fc0daaa71b17f0cc5dce2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999971734809079
c864ae6a1c4daeeb5750faa2a1b02e41	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999997432115936
7cd9e346d06392496d1c12ecfb897ac5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium	0.7212034366825478
b6148b6e37906659d207003450021def	k__Bacteria	0.9066097690455885
a5c39982e2a8f51c60c4a87955a586e8	k__Bacteria	0.9524149615136713
40a4180b23337bc8167591487dbf99c1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9975021723870539
54a103f5d4bcab25c7522e877ab08eb6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__simulans	0.7827295940023987
9f49e9c6dc3357515445969c0a7017e6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__delafieldii	0.763803873048332
290febf25b8b661019f893faf784b85f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__	0.9999409080900751
f1ca877c890c2b142dd83ff6d56bba14	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.8791994340853722
e7ec4202ed5c9edead8fe62404c7e0ba	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.9999963366461796
ef4181d0253c29d64f3a1a3f1bcb7e08	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	0.9981198538306483
3f34e9d2eeed2721fce35131dbb6f224	k__Bacteria	0.9814519987050911
69b5f586aa2f536ec96fff80922f402e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999999611349853
e82b80897d3bcaae2b900a2cd60c730b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9974727451133965
2c233425f49d7add7349c0a16b266633	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	1.0000000000000078
25490bf2eec0486dd3befec2d77d1ab7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.9714897224168495
7d71b1c54307e9d6fb865b9697efb2f9	k__Bacteria	0.9363414554097237
4f5cc83b4ba9a348f0bff97a15bcfc91	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999121731132
ce2806cbef51eff56c0109268d116df5	k__Bacteria	0.9709036248756868
7f7e496c6803000c06d673f50727895b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9999999946485332
b3970d1fb4f2740f098454087db6aea0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.9487016049483354
b444f0ee7914aabd45edf0bae7f0cd99	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__delbrueckii	0.9999742921080724
a1774994814807c3162ba6ad439c6181	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius	0.9999999967790529
8bd900b47876f5a9fba0cc4d1ab34c92	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9985592067947104
9ac6435676d0f45f58b7021a0950d7dd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9948230281729333
1398bbc8e1ce81d43b61800af0c7c296	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9942381937089414
3e5cf28974ef5cb36e4b2c61402e4bc7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9998055994419311
4e0832cbae1b053cf7e89171ed0db5bb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9228693340418994
34b266f553a0f2562788af982bf64c95	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.9999965520327164
a762402ead652efb666bace1254bebd8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9081816683836882
169fb4757119ec76e8f5dd6fc8096121	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__	0.8672499163362746
ee167fd5282c9ca95120feff9e2b5842	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9999998912656591
0dcc004dfb9952dc3396838400610e53	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.8453116336275189
eed2e5e5c3f5e592ce1b5147c3868a27	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999959063457542
fe6f0414b204d33abf2477f8952f4726	Unassigned	0.8674042010438292
890f185268adce60bf6855131c5894ea	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__hispanicum	0.9643554114918336
b1205a7c45c3de74cd1d219c970ce357	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9890152597060685
bd1ee79f061cba980102be931d2ecfd3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.910897047222289
c0a5829c77b7f92d63827c934d650618	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Oceanobacillus; s__	0.9999454306874921
51a011d2556d863cdf252cea206ed62a	k__Bacteria	0.8037497330314559
92f284eb4a54683954615a714444249e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.9990876699450011
23ff26e9bf8f4fbb3cb625974564b8d4	k__Bacteria	0.819618586124291
c05d30c8e6dbc932b3bca734ea216c98	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis	0.9999533430230985
db649d2821b4b33502a978253432b7d2	k__Bacteria	0.9101945030581742
fe3c7c95d1c37fbaa2c01ba718fcb490	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7028733521128837
d9ad8f00ccbaff854da1f93fa5791c3f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.999120579233059
682703cb68ed5026dfba4b0e167dabed	k__Bacteria	0.973849896785427
40497521feb7b9063e73dc5b39cdf25a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae	0.9999999997004623
b3bafedbb1c5194f8dee58bb9c85ba39	k__Bacteria	0.9582212349339039
f05c4370ddb18e797eb0d512bad3350a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9999960919150437
8acacc3836f72cc60ac7ebd0aeb89a88	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae	0.9999964397649985
61169148897661af80f8492f33eee491	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium	0.999999989362963
f14b1dede8d839d7b903261edece7e15	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.9672687204299066
8346553d42f983c3776cd8ecef1636f4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9825803901033203
657516ecd0bde5097de681fb69749f0e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__	0.8993330744583967
08cb8b1587f56dc08e7d230f8984d4d3	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__	0.9999968295625431
24fa8fd82d69a3ffb045810b910db0ae	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9899940894574477
994b0aea11df03c2169245b7cddaa9e5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__	0.9999999999999147
bf399143c495332e4461fd724454645e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium; s__	0.9999992046973639
73c19363e06dcf2d1a08f745730366f3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999999992765755
fa89068ba7f82bb6f45129e14b7432f0	Unassigned	0.7239442469075654
965509aa60520d891204122ad189058f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9416198388081327
